group_id,name,cust_id,display_name,lap_number,flags,incident,session_time,session_start_time,lap_time,team_fastest_lap,personal_best_lap,license_level,car_number,lap_events
-316172,Project Dynamic Green,746572,Wesley Kaspers,0,0,False,3336000,,-1,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,1,8192,False,4270955,,934955,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,2,0,False,5156033,,885078,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,3,0,False,6055373,,899340,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,4,0,False,6962610,,907237,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,5,0,False,7884633,,922023,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,6,0,False,8778076,,893443,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,7,0,False,9668169,,890093,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,8,0,False,10554932,,886763,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,9,0,False,11455646,,900714,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,10,0,False,12357463,,901817,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,11,0,False,13262475,,905012,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,12,0,False,14176775,,914300,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,13,0,False,15072904,,896129,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,14,0,False,15980178,,907274,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,15,0,False,16877586,,897408,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,16,0,False,17780355,,902769,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,17,0,False,18680871,,900516,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,18,0,False,19576354,,895483,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,19,0,False,20492287,,915933,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,20,0,False,21391883,,899596,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,21,0,False,22291972,,900089,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,22,0,False,23196185,,904213,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,23,0,False,24092896,,896711,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,24,0,False,24993846,,900950,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,25,0,False,25892509,,898663,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,26,0,False,26809965,,917456,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,27,4,True,27715842,,905877,False,False,20,71,['off track']
-316172,Project Dynamic Green,746572,Wesley Kaspers,28,0,False,28607965,,892123,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,29,0,False,29505186,,897221,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,30,2,False,30522485,,1017299,False,False,20,71,['pitted']
-316172,Project Dynamic Green,746572,Wesley Kaspers,31,2,False,32068136,,1545651,False,False,20,71,['pitted']
-316172,Project Dynamic Green,746572,Wesley Kaspers,32,0,False,32969913,,901777,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,33,0,False,33867145,,897232,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,34,0,False,34768175,,901030,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,35,0,False,35663789,,895614,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,36,0,False,36559984,,896195,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,37,0,False,37461380,,901396,False,False,20,71,[]
-316172,Project Dynamic Green,746572,Wesley Kaspers,38,0,False,38360875,,899495,False,False,20,71,[]
